document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_10.pdf,product_name,PRESENT,PRESENT,CIP Composites,"CIP Composites Company: Columbia Industrial Products 29538 Airport Rd., Unit A Eugene",EXPLICIT,DIRECT,,,direct,1,1,Product Name: CIP Composites,"Product Name: CIP Composites Company: Columbia Industrial Products 29538 Airport Rd., Unit A Eugene,",satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,0.8658,0.1784,4.72,True,0.0,False,0.9261,True,False,system,,
sds_10.pdf,supplier_name,PRESENT,PRESENT,Columbia Industrial Products,Columbia Industrial Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Columbia Industrial Products,Company: Columbia Industrial Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,0.9622,0.8390,1.11,True,0.0,True,0.9012,True,False,system,,
sds_10.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,"2,3",2,Flash point: No applicable data available | Flash point: No applicable data available,Flash point: No applicable data available Flammable limits: No applicable data available Auto ignition,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.4286,2.33,0.8411,0.2734,2.92,True,0.0,False,0.9289,True,False,system,,
sds_11.pdf,product_name,PRESENT,NOT_STATED,LD COVID-19 IgG Rapid Test,,EXPLICIT,DIRECT,,,direct,1,,Product identifier: LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_11.pdf,supplier_name,PRESENT,PRESENT,Lionex GmbH,Lionex GmbH Salzdahlumer,EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Lionex GmbH,Details of the supplier of the safety data sheet Lionex GmbH Salzdahlumer,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.9167,1.09,0.9697,0.7007,1.35,True,0.0,False,0.9017,True,False,system,,
sds_11.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.03,True,0.0,False,0.8,True,False,system,,
sds_11.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.03,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_11.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.0711,0.0711,0.07,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.0711,0.0711,0.07,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,"flashpoint: not specified, solid | flashpoint: not specified, aqueous solution without flammable ingredients","flashpoint: not specified, solid rate of vaporization: not specified, solid inflammability (solid, gaseous):",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3077,3.25,0.9970,0.2897,3.44,True,0.0,False,0.9281,True,False,system,,
sds_12.pdf,product_name,PRESENT,PRESENT,Bone Meal,Westland Bone Meal Version:2.0 Revision date: 07.01.2021 Print date: 07.01.2021 1. IDENTIFICATION,EXPLICIT,DIRECT,,,direct,1,1,1.1 Product identifier Bone Meal,Trade name: Westland Bone Meal Version:2.0 Revision date: 07.01.2021 Print date: 07.01.2021 1. IDENTIFICATION,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.4000,0.1176,2.80,0.0000,0.0000,10.38,True,0.0,False,0.925,True,False,system,,
sds_12.pdf,supplier_name,PRESENT,PRESENT,Westland Horticulture Ltd,Westland Horticulture Ltd,EXPLICIT,DIRECT,,,direct,1,1,1.3 Details of the supplier of the data sheet Westland Horticulture Ltd,Details of the supplier of the data sheet Westland Horticulture Ltd,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,0.9167,0.9167,0.92,0.7813,0.7813,0.78,True,0.0,False,0.905,True,False,system,,
sds_12.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6611,0.6611,0.66,True,0.0,False,0.8,True,False,system,,
sds_12.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,1,1,3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,1.0000,1.0000,1.00,0.6611,0.6611,0.66,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_12.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6611,0.6611,0.66,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6611,0.6611,0.66,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,5,,Flash point -,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_13.pdf,product_name,PRESENT,PRESENT,Argon,"Argon Chemical name : argon Other means of : ARGON, COMPRESSED identification",EXPLICIT,DIRECT,,,direct,1,1,Argon,"GHS product identifier Argon Chemical name : argon Other means of : ARGON, COMPRESSED identification",satisfied,violated,satisfied,violated,violated,satisfied,violated,1.0000,0.0769,13.00,0.8222,0.0186,43.95,False,98.0,False,0.9213,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,supplier_name,PRESENT,PRESENT,"Airgas USA, LLC","Airgas USA, LLC and its affiliates",EXPLICIT,DIRECT,,,direct,1,1,"Airgas USA, LLC and its affiliates","Supplier's details Airgas USA, LLC and its affiliates",satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,1.0000,0.7500,1.33,0.8253,0.4354,1.72,False,96.2,False,0.8956,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DIRECT,,,direct,2,2,Substance/mixture : Substance,Substance/mixture : Substance,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,0.9486,0.8035,1.13,True,0.0,True,0.8,True,False,system,,
sds_13.pdf,product_cas_number,PRESENT,NOT_STATED,7440-37-1,,EXPLICIT,DIRECT,,,direct,2,,Argon 100 7440-37-1,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_13.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_13.pdf,molecular_weight,PRESENT,PRESENT,39.95 g/mole,39.95 g/mole Section 10. Stability and reactivity Reactivity : No specific test,EXPLICIT,DIRECT,,,direct,5,5,39.95 g/mole,Molecular weight 39.95 g/mole Section 10. Stability and reactivity Reactivity : No specific test,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.1538,6.50,0.8286,0.0387,21.24,False,97.9,False,0.9246,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,5,5,[Product does not sustain combustion.],"Flash point [Product does not sustain combustion.] Evaporation rate : Not available. Flammability (solid,",satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.3846,2.60,0.8454,0.1219,6.78,False,98.1,False,0.9204,True,True,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_14.pdf,product_name,PRESENT,NOT_STATED,Dalgety 6 in 1 B12 Vaccine,,EXPLICIT,DIRECT,,,direct,1,,Trade name Dalgety 6 in 1 B12 Vaccine,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_14.pdf,supplier_name,PRESENT,PRESENT,Nutrien Ag Solutions Limited,"Nutrien Ag Solutions Limited Level 5, Building A",EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited,"Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited Level 5, Building A;",satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.7647,1.31,0.8988,0.6698,1.24,True,0.0,False,0.8976,True,False,system,,
sds_14.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.5784,0.5784,0.58,True,0.0,False,0.8,True,False,system,,
sds_14.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.5784,0.5784,0.58,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.5784,0.5784,0.58,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.5784,0.5784,0.58,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,flash_point,PRESENT,NOT_STATED,does not flash up to boiling point,,EXPLICIT,DIRECT,,,direct,4,,Flash point does not flash up to boiling point,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,product_name,PRESENT,PRESENT,TAMMSWELD - 55 GALLON DRUM - MTO,TAMMSWELD - 55 GALLON DRUM - MTO Material: THHWD55 Recommended use and,EXPLICIT,DIRECT,,,direct,1,1,Material name: TAMMSWELD - 55 GALLON DRUM - MTO,Material name: TAMMSWELD - 55 GALLON DRUM - MTO Material: THHWD55 Recommended use and,satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.6429,1.56,0.8244,0.2102,3.75,True,0.0,False,0.9125,True,False,system,,
sds_15.pdf,supplier_name,PRESENT,PRESENT,EUCLID CHEMICAL COMPANY,EUCLID CHEMICAL,EXPLICIT,DIRECT,,,direct,1,1,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL COMPANY,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,0.8000,0.8000,0.80,0.8230,0.8230,0.82,True,0.0,False,0.8938,True,False,system,,
sds_15.pdf,substance_or_mixture,PRESENT,NOT_STATED,MIXTURE,,EXPLICIT,DIRECT,,,direct,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash Point: No data available.,Flash Point: No data available. Auto-ignition temperature: No data available. Decomposition Temperature: No data,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,0.8297,0.2017,3.94,True,0.0,False,0.9271,True,False,system,,
sds_16.pdf,product_name,PRESENT,PRESENT,"Sand, Ottawa","Sand, Ottawa Cat No. : $/0365/63, S/0365/60 Synonyms Quartz; Silicon dioxide CAS",EXPLICIT,DIRECT,,,direct,1,1,"Product Description: Sand, Ottawa","Product Description: Sand, Ottawa Cat No. : $/0365/63, S/0365/60 Synonyms Quartz; Silicon dioxide CAS",satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3077,3.25,0.8582,0.1908,4.36,True,0.0,False,0.9114,True,False,system,,
sds_16.pdf,supplier_name,PRESENT,PRESENT,Fisher Scientific UK,UK,EXPLICIT,DIRECT,,,direct,1,1,UK entity/business name Fisher Scientific UK | EU entity/business name Thermo Fisher Scientific,Company UK,satisfied,violated,satisfied,violated,violated,satisfied,violated,0.1667,0.1429,0.33,0.0499,0.0216,1.36,False,80.0,False,0.895,True,True,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_16.pdf,substance_or_mixture,PRESENT,NOT_STATED,SUBSTANCE,,EXPLICIT,DIRECT,,,direct,2,,3.1. Substances | Sand 14808-60-7 EEC No. 238-878-4 >95,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_16.pdf,product_cas_number,PRESENT,NOT_STATED,14808-60-7,,EXPLICIT,DIRECT,,,direct,"1,2",,CAS No 14808-60-7 | Sand 14808-60-7 EEC No. 238-878-4 >95,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_16.pdf,chemical_formula,PRESENT,NOT_STATED,O2 Si,,EXPLICIT,DIRECT,,,direct,"1,5",,Molecular Formula O2 Si | Molecular Formula O2 Si,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_16.pdf,molecular_weight,PRESENT,NOT_STATED,60.08,,EXPLICIT,DIRECT,,,direct,5,,Molecular Weight 60.08,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_16.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,5,,Flash Point No information available,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_17.pdf,product_name,PRESENT,PRESENT,MEL-ROL,"MEL-ROL. Part Number: 5110060 Manufacturer: W. R. MEADOWS, INC. Address: — 300",EXPLICIT,DIRECT,,,direct,1,1,Mel-Rol,"Product: MEL-ROL. Part Number: 5110060 Manufacturer: W. R. MEADOWS, INC. Address: — 300",satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.0769,13.00,0.0000,0.0000,28.09,True,0.0,False,0.8831,True,False,system,,
sds_17.pdf,supplier_name,PRESENT,PRESENT,"W. R. MEADOWS, INC.","W. R. MEADOWS, INC",EXPLICIT,DIRECT,,,direct,1,1,"W. R. MEADOWS, INC.","Manufacturer: W. R. MEADOWS, INC.",satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.8000,1.25,0.7929,0.4410,1.59,True,0.0,False,0.897,True,False,system,,
sds_17.pdf,substance_or_mixture,PRESENT,PRESENT,ARTICLE,ARTICLE,EXPLICIT,DIRECT,,,direct,1,1,"Mel-Rol is defined by OSHA as an ""article.""","| Flammability | |1] defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.2857,2.38,0.4384,0.3054,0.87,True,0.0,False,0.8,True,False,system,,
sds_17.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","| Flammability | |1] defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.2857,2.38,0.4384,0.3054,0.87,True,0.0,False,0.8,True,False,system,premise establishes ARTICLE,
sds_17.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","| Flammability | |1] defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.2857,2.38,0.4384,0.3054,0.87,True,0.0,False,0.8,True,False,system,premise establishes ARTICLE,
sds_17.pdf,molecular_weight,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,"| Flammability | |1] defined by OSHA as an ""article."" A manufactured item that is formed to a specific",violated,satisfied,n/a,n/a,n/a,n/a,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,False,False,system,premise establishes ARTICLE,
sds_17.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,1,1,FLASHPOINT: Not applicable; product is a solid.,"FLASHPOINT: Not applicable; product is a solid. EXTINGUISHING MEDIA: Water fog, foam, dry",satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5385,1.86,0.7433,0.4188,1.52,True,0.0,False,0.9292,True,False,system,,
sds_18.pdf,product_name,PRESENT,PRESENT,3M™ Semi-Rigid Plastic Repair PN 04240,3M™ Semi-Rigid Plastic Repair PN 04240 ID Number UPC ID Number UPC,EXPLICIT,DIRECT,,,direct,"1,3",1,"Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 | 1.1. Product identifier 3M™ Plastic Repair, Semi-Rigid PNs 04240 (Part A)",Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 ID Number UPC ID Number UPC,satisfied,violated,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5714,1.75,0.9069,0.1793,4.97,True,0.0,False,0.925,True,False,system,,
sds_18.pdf,supplier_name,PRESENT,PRESENT,3M,3M DIVISION: Automotive Aftermarket,EXPLICIT,DIRECT,,,direct,"1,3",1,MANUFACTURER: 3M | MANUFACTURER: 3M,MANUFACTURER: 3M DIVISION: Automotive Aftermarket,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.4000,2.50,0.9380,0.3170,2.90,True,0.0,False,0.886,True,False,system,,
sds_18.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,COMPOSITION_IMPLIED,DERIVED,composition_implies_form,composition_implies_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30- 60 Trade Secret * | P,P'-Methylenebis(pheny] isocyanate) 101-68-8 30- 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.83,0.0000,0.0000,0.95,True,0.0,False,0.5,True,False,system,composition establishes MIXTURE,
sds_18.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30- 60 Trade Secret * | P,P'-Methylenebis(pheny] isocyanate) 101-68-8 30- 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.83,0.0000,0.0000,0.95,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30- 60 Trade Secret * | P,P'-Methylenebis(pheny] isocyanate) 101-68-8 30- 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.83,0.0000,0.0000,0.95,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30- 60 Trade Secret * | P,P'-Methylenebis(pheny] isocyanate) 101-68-8 30- 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.83,0.0000,0.0000,0.95,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,flash_point,PRESENT,NOT_STATED,>=290 ºF [Test Method:Tagliabue Closed Cup],,EXPLICIT,DIRECT,,,direct,"8,19",,Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup] | Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup],,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_19.pdf,product_name,PRESENT,PRESENT,Water Reducer 310,Water Reducer 310 1.2 Relevant identified uses of the substance or mixture,EXPLICIT,DIRECT,,,direct,1,1,Trade Name: Water Reducer 310,Trade Name: Water Reducer 310 1.2 Relevant identified uses of the substance or mixture,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,0.8431,0.2352,3.43,True,0.0,False,0.9204,True,False,system,,
sds_19.pdf,supplier_name,PRESENT,PRESENT,Buddy Rhodes Concrete Products,Buddy Rhodes Concrete Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Buddy Rhodes Concrete Products,Company: Buddy Rhodes Concrete Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,0.9871,0.8800,1.11,True,0.0,True,0.905,True,False,system,,
sds_19.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
