document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_10.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,"2,3",2,Flash point: No applicable data available | Flash point: No applicable data available,Flash point: No applicable data available,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_11.pdf,product_name,PRESENT,PRESENT,LD COVID-19 IgG Rapid Test,LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),EXPLICIT,DIRECT,,,direct,1,1,Product identifier: LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),Product identifier: LD COVID-19 IgG Rapid Test (Art.-No. COV19_G_10_EN),satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_11.pdf,supplier_name,PRESENT,PRESENT,Lionex GmbH,Lionex GmbH,EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Lionex GmbH,Details of the supplier of the safety data sheet Lionex GmbH,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_11.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.05,True,0.0,False,0.8,True,False,system,,
sds_11.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,2,2,3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,0.0625,0.0588,0.12,0.0000,0.0000,0.05,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_11.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.1109,0.1109,0.11,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2. Mixtures Composition of the substances in the mixtures: | 3.1. Substances Not applicable. Mixtures from substances listed below contain non-hazardous components like water or proteins.,3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2222,0.2222,0.22,0.1109,0.1109,0.11,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_11.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,"flashpoint: not specified, solid | flashpoint: not specified, aqueous solution without flammable ingredients","flashpoint: not specified, solid",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_12.pdf,product_name,PRESENT,PRESENT,Bone Meal,Westland Bone Meal,EXPLICIT,DIRECT,,,direct,1,1,1.1 Product identifier Bone Meal,Trade name: Westland Bone Meal,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.4000,0.2500,1.00,0.0000,0.0000,0.74,True,0.0,False,0.9,True,False,system,,
sds_12.pdf,supplier_name,PRESENT,PRESENT,Westland Horticulture Ltd,Westland Horticulture Ltd,EXPLICIT,DIRECT,,,direct,1,1,1.3 Details of the supplier of the data sheet Westland Horticulture Ltd,Details of the supplier of the data sheet Westland Horticulture Ltd,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,0.9167,0.9167,0.92,0.9309,0.9309,0.93,True,0.0,True,0.85,True,False,system,,
sds_12.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_12.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,1,1,3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_12.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2 Description Garden fertiliser NPK 3 – 9 - 0 | 3.1 N/A,3.1 N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_12.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,Flash point -,Flash point - - - - - -,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3750,2.67,1.0000,0.3080,3.25,True,0.0,False,0.9,True,True,system,,
sds_13.pdf,product_name,PRESENT,PRESENT,Argon,Argon,EXPLICIT,DIRECT,,,direct,1,1,Argon,GHS product identifier Argon,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.2500,4.00,1.0000,0.1478,6.76,False,92.9,False,0.9,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,supplier_name,PRESENT,PRESENT,"Airgas USA, LLC","Airgas USA, LLC and its affiliates",EXPLICIT,DIRECT,,,direct,1,1,"Airgas USA, LLC and its affiliates","Supplier's details Airgas USA, LLC and its affiliates",satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,1.0000,0.7500,1.33,1.0000,0.4881,2.05,False,96.2,False,0.85,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DIRECT,,,direct,2,2,Substance/mixture : Substance,Substance/mixture : Substance,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_13.pdf,product_cas_number,PRESENT,NOT_STATED,7440-37-1,,EXPLICIT,DIRECT,,,direct,2,,Argon 100 7440-37-1,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_13.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_13.pdf,molecular_weight,PRESENT,PRESENT,39.95 g/mole,39.95 g/mole,EXPLICIT,DIRECT,,,direct,5,5,39.95 g/mole,Molecular weight 39.95 g/mole,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,1.0000,0.5000,2.00,1.0000,0.2734,3.66,False,93.1,False,0.9,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_13.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,5,5,[Product does not sustain combustion.],Flash point [Product does not sustain combustion.],satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,1.0000,0.7143,1.40,1.0000,0.5242,1.91,False,96.0,False,0.9,True,True,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_14.pdf,product_name,PRESENT,PRESENT,Dalgety 6 in 1 B12 Vaccine,Dalgety 6 in 1 B12 Vaccine,EXPLICIT,DIRECT,,,direct,1,1,Trade name Dalgety 6 in 1 B12 Vaccine,Trade name Dalgety 6 in 1 B12 Vaccine,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_14.pdf,supplier_name,PRESENT,PRESENT,Nutrien Ag Solutions Limited,Nutrien Ag Solutions Limited,EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited,Details of the supplier of the safety data sheet Nutrien Ag Solutions Limited,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_14.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_14.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture of substances as listed below. | Description of the mixture Mixture of substances listed below with ingredients not classified as hazardous.,Mixture of substances as listed below.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_14.pdf,flash_point,PRESENT,NOT_APPLICABLE,does not flash up to boiling point,,EXPLICIT,DIRECT,,,direct,4,4,Flash point does not flash up to boiling point,Flash point does not flash up to boiling point,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.9,True,False,system,,
sds_15.pdf,product_name,PRESENT,PRESENT,TAMMSWELD - 55 GALLON DRUM - MTO,TAMMSWELD - 55 GALLON DRUM - MTO,EXPLICIT,DIRECT,,,direct,1,1,Material name: TAMMSWELD - 55 GALLON DRUM - MTO,Material name: TAMMSWELD - 55 GALLON DRUM - MTO,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_15.pdf,supplier_name,PRESENT,PRESENT,EUCLID CHEMICAL COMPANY,EUCLID CHEMICAL COMPANY,EXPLICIT,DIRECT,,,direct,1,1,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL COMPANY,Manufacturer/Importer/Supplier/Distributor Information EUCLID CHEMICAL COMPANY,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_15.pdf,substance_or_mixture,PRESENT,NOT_STATED,MIXTURE,,EXPLICIT,DIRECT,,,direct,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,product_cas_number,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,chemical_formula,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,molecular_weight,NOT_APPLICABLE,NOT_STATED,,,ONTOLOGY,DIRECT,identifier_undefined_for_form,,premise,1,,Mixtures Composition Comments: The components are not hazardous or are below required disclosure limits.,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_15.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash Point: No data available.,Flash Point: No data available.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_16.pdf,product_name,PRESENT,PRESENT,"Sand, Ottawa","Sand, Ottawa",EXPLICIT,DIRECT,,,direct,1,1,"Product Description: Sand, Ottawa","Product Description: Sand, Ottawa",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_16.pdf,supplier_name,PRESENT,PRESENT,Fisher Scientific UK,Fisher Scientific UK,EXPLICIT,DIRECT,,,direct,1,1,UK entity/business name Fisher Scientific UK | EU entity/business name Thermo Fisher Scientific,UK entity/business name Fisher Scientific UK,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,True,system,,
sds_16.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DERIVED,,composition_implies_form,direct,2,2,3.1. Substances | Sand 14808-60-7 EEC No. 238-878-4 >95,Sand 14808-60-7 EEC No. 238-878-4 >95 -,satisfied,satisfied,satisfied,satisfied,satisfied,violated,undecidable,1.0000,0.8571,1.17,1.0000,0.7229,1.38,True,0.0,False,0.5,True,False,system,cited premises do not establish a product form,"gold is direct, prediction is derived"
sds_16.pdf,product_cas_number,PRESENT,PRESENT,14808-60-7,14808-60-7,EXPLICIT,DIRECT,,,direct,"1,2",1,CAS No 14808-60-7 | Sand 14808-60-7 EEC No. 238-878-4 >95,CAS No 14808-60-7,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_16.pdf,chemical_formula,PRESENT,PRESENT,O2 Si,O2 Si,EXPLICIT,DIRECT,,,direct,"1,5",1,Molecular Formula O2 Si | Molecular Formula O2 Si,Molecular Formula O2 Si,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_16.pdf,molecular_weight,PRESENT,PRESENT,60.08,60.08,EXPLICIT,DIRECT,,,direct,5,5,Molecular Weight 60.08,Molecular Weight 60.08,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_16.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,5,5,Flash Point No information available,Flash Point No information available Method - No information available,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.5000,2.00,1.0000,0.5597,1.79,True,0.0,True,0.9,True,False,system,,
sds_17.pdf,product_name,PRESENT,PRESENT,MEL-ROL,MEL-ROL® Part Number: 5110060,EXPLICIT,DIRECT,,,direct,1,1,Mel-Rol,Product: MEL-ROL® Part Number: 5110060,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,5.00,0.0000,0.0000,19.16,True,0.0,False,0.9,True,False,system,,
sds_17.pdf,supplier_name,PRESENT,PRESENT,"W. R. MEADOWS, INC.","W. R. MEADOWS, INC",EXPLICIT,DIRECT,,,direct,1,1,"W. R. MEADOWS, INC.","Manufacturer: W. R. MEADOWS, INC.",satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.8000,1.25,1.0000,0.4990,2.00,True,0.0,False,0.85,True,False,system,,
sds_17.pdf,substance_or_mixture,PRESENT,PRESENT,ARTICLE,ARTICLE,EXPLICIT,DIRECT,,,direct,1,1,"Mel-Rol is defined by OSHA as an ""article.""","|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.3158,2.12,0.5111,0.3476,0.98,True,0.0,False,0.8,True,False,system,,
sds_17.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.3158,2.12,0.5111,0.3476,0.98,True,0.0,False,0.8,True,False,system,premise establishes ARTICLE,
sds_17.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,"Mel-Rol is defined by OSHA as an ""article.""","|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.7500,0.3158,2.12,0.5111,0.3476,0.98,True,0.0,False,0.8,True,False,system,premise establishes ARTICLE,
sds_17.pdf,molecular_weight,NOT_STATED,NOT_APPLICABLE,,,ABSENT,DERIVED,,identifier_undefined_for_form,direct,,1,,"|Flammability| |1| defined by OSHA as an ""article."" A manufactured item that is formed to a specific",violated,satisfied,n/a,n/a,n/a,n/a,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,False,False,system,premise establishes ARTICLE,
sds_17.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,1,1,FLASHPOINT: Not applicable; product is a solid.,FLASHPOINT: Not applicable; product is a solid.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_18.pdf,product_name,PRESENT,PRESENT,3M™ Semi-Rigid Plastic Repair PN 04240,3M™ Semi-Rigid Plastic Repair PN 04240,EXPLICIT,DIRECT,,,direct,"1,3",1,"Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240 | 1.1. Product identifier 3M™ Plastic Repair, Semi-Rigid PNs 04240 (Part A)",Product identifier 3M™ Semi-Rigid Plastic Repair PN 04240,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_18.pdf,supplier_name,PRESENT,PRESENT,3M,3M,EXPLICIT,DIRECT,,,direct,"1,3",1,MANUFACTURER: 3M | MANUFACTURER: 3M,MANUFACTURER: 3M,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_18.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,COMPOSITION_IMPLIED,DERIVED,composition_implies_form,composition_implies_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,composition establishes MIXTURE,
sds_18.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,5,5,Ingredient C.A.S. No. % by Wt | 35% of the mixture consists of ingredients of unknown acute oral toxicity.,"Castor Oil, Polymer With 1,1'-Methylenebis[4- 68424-09-9 30 - 60 Trade Secret * | P,P'-Methylenebis(phenyl isocyanate) 101-68-8 30 - 60 Trade Secret *",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,2.00,0.0000,0.0000,1.17,True,0.0,False,0.5,True,False,system,premise establishes MIXTURE,
sds_18.pdf,flash_point,PRESENT,PRESENT,>=290 ºF [Test Method:Tagliabue Closed Cup],>=290 ºF [Test Method:Tagliabue Closed Cup],EXPLICIT,DIRECT,,,direct,"8,19",8,Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup] | Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup],Flash Point >=290 ºF [Test Method:Tagliabue Closed Cup],satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_19.pdf,product_name,PRESENT,PRESENT,Water Reducer 310,Water Reducer 310,EXPLICIT,DIRECT,,,direct,1,1,Trade Name: Water Reducer 310,Trade Name: Water Reducer 310,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_19.pdf,supplier_name,PRESENT,PRESENT,Buddy Rhodes Concrete Products,Buddy Rhodes Concrete Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Buddy Rhodes Concrete Products,Company: Buddy Rhodes Concrete Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_19.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_19.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash Point: No data,Flash Point: No data Solubility in water: Soluble,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,0.5000,2.00,1.0000,0.4139,2.42,True,0.0,False,0.9,True,False,system,,
sds_20.pdf,product_name,PRESENT,PRESENT,Petrochemical Stillage Residue KON-92,Petrochemical Stillage Residue KON-92 (heavy petroleum resin),EXPLICIT,DIRECT,,,direct,3,3,Petrochemical Stillage Residue KON-92 (heavy petroleum resin).,Product name Petrochemical Stillage Residue KON-92 (heavy petroleum resin).,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.7778,1.29,1.0000,0.5683,1.76,True,0.0,True,0.9,True,False,system,,
sds_20.pdf,supplier_name,PRESENT,NOT_STATED,"JSC ""Sibur-Khimprom""",,EXPLICIT,DIRECT,,,direct,3,,"JSC "" Sibur-Khimprom""",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
